이체년월,법정동시도,법정동시군_일부통합(연금일시금분류(일시금합침)),노령연금 수급자수,노령연금 금액,장애연금 수급자수,장애연금 금액,유족연금 수급자수,유족연금 금액,일시금 수급자수,일시금 금액
2022-08,서울특별시,중랑구,39869 ,17416806950 ,436 ,229630370 ,6367 ,1690990810 ,217 ,811846640 
2022-08,서울특별시,성북구,40473 ,19080126810 ,416 ,275414660 ,6493 ,1819468220 ,111 ,603759740 
2022-08,서울특별시,강북구,32908 ,13698858920 ,408 ,226091530 ,5470 ,1446547720 ,126 ,608004590 
2022-08,서울특별시,도봉구,36990 ,17737555570 ,398 ,204822160 ,5554 ,1528097200 ,101 ,521148400 
2022-08,서울특별시,노원구,48334 ,23319041470 ,649 ,433792250 ,7915 ,2189820610 ,127 ,792012930 
2022-08,서울특별시,은평구,48293 ,22310037460 ,539 ,268425910 ,7408 ,2050848030 ,148 ,781725600 
2022-08,서울특별시,서대문구,29080 ,14224123040 ,306 ,190040850 ,4490 ,1306166620 ,104 ,892514280 
2022-08,서울특별시,마포구,29695 ,15393056030 ,303 ,230961990 ,4755 ,1422973470 ,80 ,701255460 
2022-08,서울특별시,양천구,42356 ,23033841060 ,451 ,277989420 ,6221 ,1881712490 ,103 ,518313210 
2022-08,서울특별시,강서구,54322 ,27944452480 ,724 ,340097190 ,7999 ,2344955080 ,206 ,1129447070 
2022-08,서울특별시,구로구,42367 ,20883174800 ,501 ,344839220 ,6335 ,1783061630 ,159 ,720684420 
2022-08,서울특별시,금천구,24127 ,11128847620 ,294 ,171858340 ,3597 ,955984250 ,120 ,473099930 
2022-08,서울특별시,영등포구,34632 ,18762789190 ,377 ,228900220 ,5107 ,1544795350 ,137 ,664606580 
2022-08,서울특별시,동작구,37255 ,19657017260 ,316 ,162060580 ,5432 ,1655749150 ,129 ,679422430 
2022-08,서울특별시,관악구,44138 ,20225428700 ,520 ,325746470 ,6922 ,1963828440 ,175 ,872505460 
2022-08,서울특별시,서초구,34547 ,23197443880 ,234 ,199425610 ,4421 ,1683591130 ,96 ,672401570 
2022-08,서울특별시,강남구,44837 ,30512644130 ,381 ,251403010 ,5676 ,2192569900 ,91 ,832580730 
2022-08,서울특별시,송파구,60792 ,37172230060 ,591 ,393655380 ,7648 ,2573276650 ,186 ,1262249970 
2022-08,서울특별시,강동구,44048 ,23557497410 ,521 ,291546440 ,6224 ,1865564180 ,131 ,749379780 
2022-08,부산광역시,중구,5646 ,2232814910 ,63 ,42227180 ,917 ,223669630 ,41 ,156518580 
2022-08,부산광역시,서구,14392 ,6281508190 ,169 ,110185340 ,2634 ,682019790 ,51 ,312471660 
2022-08,부산광역시,동구,11914 ,5020986280 ,144 ,65537650 ,2298 ,604702410 ,48 ,124225910 
2022-08,부산광역시,영도구,16982 ,7851247000 ,227 ,104390280 ,3353 ,887707020 ,63 ,247070050 
2022-08,부산광역시,부산진구,41397 ,19095806680 ,565 ,241593540 ,7777 ,2075938470 ,159 ,671297720 
2022-08,부산광역시,동래구,31002 ,15384287390 ,368 ,188968190 ,5394 ,1527984890 ,94 ,497678990 
2022-08,부산광역시,남구,31249 ,15122688390 ,363 ,176859950 ,5864 ,1645691220 ,74 ,348446600 
2022-08,부산광역시,북구,33772 ,16847773500 ,513 ,222990700 ,5393 ,1488056130 ,104 ,530299880 
2022-08,부산광역시,해운대구,42138 ,22349996300 ,498 ,257249580 ,7025 ,2064853590 ,131 ,909551090 
2022-08,부산광역시,사하구,39627 ,19327629230 ,571 ,279514130 ,6680 ,1818732220 ,131 ,708474270 
2022-08,부산광역시,금정구,28964 ,14471687960 ,348 ,176613460 ,4830 ,1359401420 ,64 ,248469890 
2022-08,부산광역시,강서구,11939 ,5912507750 ,174 ,91719780 ,1854 ,494626760 ,63 ,480288410 
2022-08,부산광역시,연제구,24097 ,11538879660 ,282 ,186532860 ,4168 ,1144792470 ,75 ,328593310 
2022-08,부산광역시,수영구,21143 ,10402317170 ,234 ,183163120 ,3551 ,1035310810 ,43 ,183561750 
2022-08,부산광역시,사상구,27569 ,13287556660 ,399 ,187768480 ,4771 ,1244163390 ,97 ,390258340 
2022-08,부산광역시,기장군,16823 ,7943318960 ,250 ,99610990 ,3065 ,818641050 ,47 ,228275330 
2022-08,대구광역시,중구,8061 ,3303311860 ,87 ,36748340 ,1370 ,351699410 ,29 ,162639180 
2022-08,대구광역시,동구,39557 ,16883335320 ,529 ,230539540 ,6914 ,1766578670 ,131 ,551120960 
2022-08,대구광역시,서구,23746 ,9630579690 ,332 ,121349400 ,4350 ,1042858410 ,87 ,400288060 
2022-08,대구광역시,남구,17162 ,6957005670 ,203 ,110480360 ,3215 ,837368490 ,74 ,293833690 
2022-08,대구광역시,북구,43200 ,19502201770 ,674 ,294447990 ,8117 ,2072582840 ,126 ,675815020 
2022-08,대구광역시,수성구,37205 ,19264971430 ,481 ,249048070 ,6377 ,1860462030 ,107 ,473173330 
2022-08,대구광역시,달서구,53908 ,25998682510 ,849 ,404088310 ,9464 ,2531201050 ,163 ,887803590 
2022-08,대구광역시,달성군,24429 ,11527370180 ,402 ,228735070 ,4417 ,1115178560 ,91 ,537961050 
2022-08,인천광역시,중구,12128 ,5863156360 ,158 ,64267920 ,1905 ,531149070 ,57 ,192069510 
2022-08,인천광역시,동구,8086 ,3779118840 ,106 ,46304490 ,1429 ,375511170 ,28 ,85151270 
2022-08,인천광역시,미추홀구,40795 ,19209621200 ,591 ,329279960 ,7229 ,2004477990 ,201 ,1028967420 
2022-08,인천광역시,연수구,27740 ,16710680380 ,403 ,216476130 ,4176 ,1300707370 ,142 ,1420382180 
2022-08,인천광역시,남동구,45541 ,22622963150 ,833 ,385461990 ,7598 ,2103359860 ,269 ,1565542910 
2022-08,인천광역시,부평구,46860 ,23067261330 ,777 ,422548470 ,7938 ,2204535290 ,212 ,831149310 
2022-08,인천광역시,계양구,27998 ,14034099760 ,468 ,238236520 ,4557 ,1256033610 ,130 ,509102160 
2022-08,인천광역시,서구,43623 ,22676777130 ,819 ,493092300 ,7014 ,1972408690 ,214 ,1364277370 
2022-08,인천광역시,강화군,12390 ,5499680790 ,104 ,65602530 ,1951 ,452515830 ,26 ,159060940 
2022-08,인천광역시,옹진군,3110 ,1450266900 ,29 ,12859280 ,560 ,140591210 ,10 ,56297870 
2022-08,광주광역시,동구,11667 ,4991447900 ,96 ,57475910 ,1983 ,499527710 ,29 ,172054120 
2022-08,광주광역시,서구,24883 ,11934525480 ,346 ,185692090 ,4495 ,1240321210 ,68 ,342653660 
2022-08,광주광역시,남구,21202 ,9220393470 ,287 ,176546660 ,3894 ,1006861940 ,67 ,240569230 
2022-08,광주광역시,북구,38866 ,17468078130 ,577 ,268215990 ,6999 ,1863176770 ,164 ,699331010 
2022-08,광주광역시,광산구,25561 ,12092929250 ,564 ,363748480 ,5333 ,1385364680 ,133 ,765621820 
2022-08,대전광역시,동구,24138 ,10092237380 ,325 ,137459830 ,4187 ,1040938410 ,81 ,318065560 
2022-08,대전광역시,중구,24954 ,10860808270 ,318 ,131667830 ,4288 ,1107448840 ,71 ,233811560 
2022-08,대전광역시,서구,37575 ,19026243720 ,480 ,274329590 ,6063 ,1718819060 ,112 ,501634440 
2022-08,대전광역시,유성구,22347 ,13310645970 ,320 ,171452620 ,3431 ,1058466400 ,48 ,326473940 
2022-08,대전광역시,대덕구,18500 ,8861371700 ,311 ,159158430 ,2952 ,787886060 ,44 ,281741210 
2022-08,울산광역시,중구,22037 ,13611324070 ,366 ,179446570 ,3704 ,1170041680 ,97 ,451572080 
2022-08,울산광역시,남구,29011 ,19177763550 ,445 ,216839750 ,4818 ,1624481220 ,113 ,621052660 
2022-08,울산광역시,동구,17190 ,14309341700 ,209 ,112071830 ,2570 ,957438040 ,73 ,337728420 
2022-08,울산광역시,북구,15674 ,11644494030 ,319 ,161399720 ,2683 ,888990180 ,48 ,251219760 
2022-08,울산광역시,울주군,23783 ,13726894000 ,372 ,178841060 ,4210 ,1182668290 ,95 ,683350280 
2022-08,세종특별자치시,세종특별자치시,22719 ,11860236350 ,325 ,211839910 ,3984 ,1058162630 ,71 ,389175130 
2022-08,경기도,수원시,86029 ,46276003620 ,1292 ,687902010 ,14325 ,4190558990 ,351 ,1534483930 
2022-08,경기도,성남시,83099 ,45742109600 ,918 ,702513940 ,12132 ,3719694510 ,372 ,2623170970 
2022-08,경기도,의정부시,40352 ,18228130780 ,606 ,324834290 ,7267 ,2006921930 ,171 ,1013530870 
2022-08,경기도,안양시,52390 ,28920787990 ,646 ,464196550 ,7856 ,2327228230 ,145 ,794442480 
2022-08,경기도,부천시,78389 ,38544078620 ,1069 ,610816650 ,11980 ,3287446800 ,363 ,2038610090 
2022-08,경기도,광명시,28385 ,14170590110 ,384 ,350783750 ,4435 ,1234349390 ,75 ,348219330 
2022-08,경기도,평택시,42783 ,21385231480 ,666 ,298030530 ,8002 ,2148113110 ,243 ,1692171200 
2022-08,경기도,동두천시,9981 ,4278143260 ,144 ,57121340 ,1889 ,490208920 ,64 ,422376540 
2022-08,경기도,안산시,51712 ,27297024660 ,1032 ,643263340 ,8777 ,2488899940 ,333 ,1883352790 
2022-08,경기도,고양시,90566 ,48456261240 ,1173 ,708648020 ,14122 ,4274766940 ,356 ,2108525590 
2022-08,경기도,과천시,6393 ,4341005930 ,38 ,30028760 ,785 ,269451500 ,13 ,39233860 
2022-08,경기도,구리시,16497 ,7942095650 ,238 ,116399590 ,2618 ,720670750 ,63 ,351615450 
2022-08,경기도,남양주시,60363 ,28260592210 ,941 ,594330230 ,9757 ,2636893660 ,230 ,1006605170 
2022-08,경기도,오산시,15689 ,7871607770 ,287 ,132786760 ,2840 ,786660840 ,101 ,528935260 
2022-08,경기도,시흥시,34755 ,16983773290 ,793 ,385957570 ,5704 ,1529024510 ,245 ,1578995660 
2022-08,경기도,군포시,24975 ,13760592600 ,315 ,195266910 ,3894 ,1148804300 ,93 ,477937980 
2022-08,경기도,의왕시,15978 ,9257369500 ,171 ,118681730 ,2211 ,671826300 ,44 ,255548720 
2022-08,경기도,하남시,26277 ,13847094040 ,336 ,208768290 ,3542 ,1016213310 ,71 ,402114600 
2022-08,경기도,용인시,86860 ,50547625050 ,1042 ,743950910 ,13120 ,4322135410 ,230 ,1827600590 
2022-08,경기도,파주시,39146 ,18549740360 ,615 ,326668500 ,6887 ,1832666180 ,190 ,1359375380 
2022-08,경기도,이천시,20211 ,9734836300 ,316 ,172528080 ,3629 ,940180230 ,84 ,570512520 
2022-08,경기도,안성시,20055 ,9440307770 ,246 ,138348270 ,3519 ,861737270 ,124 ,836094090 
2022-08,경기도,김포시,37845 ,19469381360 ,543 ,335832930 ,5797 ,1679837730 ,258 ,2011517280 
2022-08,경기도,화성시,54222 ,28330815340 ,986 ,672138030 ,8974 ,2479473290 ,432 ,3531970500 
2022-08,경기도,광주시,35124 ,16874125110 ,506 ,268545160 ,5175 ,1391850000 ,213 ,1461025860 
2022-08,경기도,양주시,22043 ,9862555970 ,349 ,183607360 ,3765 ,985822160 ,111 ,747476190 
2022-08,경기도,포천시,17773 ,7822326670 ,265 ,193100280 ,3046 ,727060150 ,151 ,966146840 
2022-08,경기도,여주시,13929 ,6364247000 ,204 ,91124460 ,2530 ,611725300 ,63 ,419095650 
2022-08,경기도,연천군,5892 ,2458673070 ,73 ,34504860 ,1152 ,269657990 ,18 ,106596270 
2022-08,경기도,가평군,8971 ,4117749480 ,110 ,49460870 ,1486 ,358147640 ,37 ,141577730 
2022-08,경기도,양평군,17763 ,8822942970 ,184 ,92407910 ,2774 ,712158250 ,53 ,332049010 
2022-08,강원도,춘천시,25195 ,11441492850 ,396 ,245584100 ,4731 ,1243650690 ,78 ,475483880 
2022-08,강원도,원주시,31717 ,14847502980 ,529 ,356875230 ,5687 ,1441557540 ,142 ,755598500 
2022-08,강원도,강릉시,24726 ,11022520660 ,359 ,156447800 ,4959 ,1230207240 ,76 ,371759390 
2022-08,강원도,동해시,10069 ,4792294640 ,160 ,72301710 ,2045 ,559645620 ,40 ,197652620 
2022-08,강원도,태백시,6391 ,3188210790 ,124 ,59289050 ,1421 ,317681640 ,12 ,31858060 
2022-08,강원도,속초시,8137 ,3461355070 ,117 ,46582590 ,1516 ,365712780 ,44 ,175307870 
2022-08,강원도,삼척시,9449 ,4624005130 ,123 ,67648010 ,2187 ,534609540 ,27 ,106362560 
2022-08,강원도,홍천군,10391 ,4605071810 ,111 ,43202200 ,1896 ,430890500 ,39 ,158998730 
2022-08,강원도,횡성군,8320 ,3770834630 ,101 ,36296190 ,1373 ,310027700 ,31 ,135214360 
2022-08,강원도,영월군,6300 ,2910200050 ,78 ,25258140 ,1199 ,289995860 ,18 ,100147840 
2022-08,강원도,평창군,6712 ,2988689690 ,64 ,24806440 ,1175 ,268992170 ,30 ,112146360 
2022-08,강원도,정선군,5824 ,2540128030 ,100 ,36703560 ,1297 ,292169450 ,25 ,78042070 
2022-08,강원도,철원군,5133 ,2072746000 ,50 ,40750900 ,1123 ,255583510 ,23 ,114897750 
2022-08,강원도,화천군,2915 ,1187652270 ,27 ,11626300 ,583 ,135208800 ,8 ,37205650 
2022-08,강원도,양구군,2435 ,970567610 ,30 ,11816780 ,500 ,113197970 ,11 ,27835470 
2022-08,강원도,인제군,3736 ,1575725050 ,38 ,19767370 ,712 ,163475130 ,11 ,44977150 
2022-08,강원도,고성군,3904 ,1539467490 ,46 ,19244130 ,925 ,204270960 ,13 ,70858750 
2022-08,강원도,양양군,4318 ,1813132380 ,45 ,17622010 ,1031 ,239496640 ,11 ,53643830 
2022-08,충청북도,청주시,71478 ,34746821270 ,1085 ,523965230 ,13345 ,3463218050 ,271 ,1454471290 
2022-08,충청북도,충주시,23965 ,10382043820 ,339 ,141359610 ,4528 ,1057346910 ,95 ,557907800 
2022-08,충청북도,제천시,16786 ,7619827340 ,234 ,87152180 ,3128 ,789674170 ,41 ,168291220 
2022-08,충청북도,보은군,6008 ,2489907950 ,66 ,41883490 ,1407 ,312195270 ,22 ,121316150 
2022-08,충청북도,옥천군,8835 ,3780953690 ,100 ,79146140 ,1752 ,398552410 ,24 ,95744140 
2022-08,충청북도,영동군,8306 ,3463599960 ,68 ,28301420 ,1767 ,415230470 ,22 ,96343170 
2022-08,충청북도,증평군,3806 ,1687739830 ,50 ,22886840 ,717 ,158643940 ,14 ,93123750 
2022-08,충청북도,진천군,8970 ,4132088280 ,129 ,108825570 ,1638 ,405035750 ,69 ,493927460 
2022-08,충청북도,괴산군,7388 ,3260616720 ,38 ,20924750 ,1477 ,324067290 ,17 ,64591250 
2022-08,충청북도,음성군,12316 ,5449682810 ,167 ,71929050 ,2239 ,519558570 ,87 ,745678300 
2022-08,충청북도,단양군,5311 ,2391365490 ,61 ,22019220 ,1038 ,251398130 ,18 ,78672100 
2022-08,충청남도,천안시,47435 ,23596204540 ,818 ,497760530 ,8680 ,2330046310 ,306 ,1631767270 
2022-08,충청남도,공주시,14980 ,6129695340 ,150 ,81734950 ,3056 ,678552870 ,42 ,187216380 
2022-08,충청남도,보령시,14456 ,5665355170 ,213 ,103055120 ,3150 ,652123510 ,41 ,174219560 
2022-08,충청남도,아산시,25491 ,11902308870 ,443 ,273112990 ,4661 ,1189193760 ,159 ,883513750 
2022-08,충청남도,서산시,17816 ,7810930740 ,214 ,143202870 ,3386 ,776179430 ,73 ,366735700 
2022-08,충청남도,논산시,16242 ,6402395980 ,160 ,59756430 ,3333 ,705079490 ,52 ,226989850 
2022-08,충청남도,계룡시,2607 ,1179193860 ,41 ,14711240 ,458 ,118163280 ,10 ,29265910 
2022-08,충청남도,당진시,17472 ,7605340200 ,236 ,118890270 ,3472 ,817763760 ,87 ,584576240 
2022-08,충청남도,금산군,8703 ,3339924090 ,73 ,29549530 ,1949 ,407637850 ,21 ,100107120 
2022-08,충청남도,부여군,12102 ,4681668650 ,139 ,52084170 ,2606 ,552512520 ,23 ,106723130 
2022-08,충청남도,서천군,9801 ,3787531090 ,125 ,69530800 ,2051 ,431107600 ,21 ,157442480 
2022-08,충청남도,청양군,5972 ,2320275940 ,62 ,25242320 ,1353 ,268936420 ,14 ,105951750 
2022-08,충청남도,홍성군,12122 ,5004514550 ,168 ,67423610 ,2572 ,598530970 ,40 ,194997030 
2022-08,충청남도,예산군,12499 ,5139848320 ,132 ,53053250 ,2614 ,593408700 ,44 ,258788610 
2022-08,충청남도,태안군,10449 ,4093098320 ,105 ,45725520 ,2165 ,460985470 ,25 ,124593690 
2022-08,전라북도,전주시,56921 ,25907962540 ,858 ,427904000 ,10629 ,2781206390 ,168 ,781395780 
2022-08,전라북도,군산시,29277 ,13066411640 ,437 ,189612580 ,5604 ,1351416420 ,112 ,494164020 
2022-08,전라북도,익산시,32762 ,13414415500 ,482 ,320199860 ,5958 ,1334906140 ,100 ,402067280 
2022-08,전라북도,정읍시,16324 ,5720527930 ,175 ,117838560 ,3668 ,718776120 ,41 ,262302590 
2022-08,전라북도,남원시,12574 ,4536805580 ,136 ,62643010 ,2827 ,591477310 ,43 ,197521000 
2022-08,전라북도,김제시,13678 ,4843461110 ,146 ,56048760 ,3044 ,630467280 ,42 ,180382840 
2022-08,전라북도,완주군,12176 ,4942373810 ,163 ,71329540 ,2401 ,512842490 ,19 ,111199280 
2022-08,전라북도,진안군,4895 ,1838658120 ,47 ,19007040 ,1078 ,210235760 ,7 ,28583090 
2022-08,전라북도,무주군,4463 ,1639416080 ,41 ,33295530 ,1097 ,221149070 ,10 ,15093570 
2022-08,전라북도,장수군,4241 ,1548650920 ,46 ,17688030 ,1040 ,205511120 ,2 ,19583440 
2022-08,전라북도,임실군,5348 ,1954048430 ,43 ,36239340 ,1273 ,254863990 ,6 ,32467240 
2022-08,전라북도,순창군,5178 ,1802586760 ,38 ,15703840 ,1423 ,268918360 ,16 ,71413170 
2022-08,전라북도,고창군,9810 ,3402572740 ,85 ,43285790 ,2461 ,484261900 ,24 ,107134720 
2022-08,전라북도,부안군,8585 ,3005566870 ,79 ,35427430 ,2027 ,416428780 ,12 ,37542510 
2022-08,전라남도,목포시,21693 ,8577324730 ,299 ,135749660 ,4303 ,1001773370 ,77 ,325389520 
2022-08,전라남도,여수시,31965 ,14311249810 ,443 ,193481050 ,6808 ,1634048960 ,146 ,853201460 
2022-08,전라남도,순천시,25692 ,11792012320 ,412 ,178098200 ,5406 ,1293014120 ,82 ,370215070 
2022-08,전라남도,나주시,14592 ,5570036970 ,150 ,74547700 ,3507 ,743023340 ,41 ,195264820 
2022-08,전라남도,광양시,13952 ,7551936020 ,200 ,151440970 ,2866 ,712424470 ,43 ,205520780 
2022-08,전라남도,담양군,8162 ,3207762460 ,86 ,28347060 ,1883 ,388352590 ,22 ,156507280 
2022-08,전라남도,곡성군,5533 ,2034785500 ,49 ,18516360 ,1432 ,282459740 ,14 ,68032700 
2022-08,전라남도,구례군,4537 ,1667650280 ,45 ,18269860 ,1184 ,239335320 ,14 ,84180910 
2022-08,전라남도,고흥군,12447 ,4287095680 ,121 ,47269440 ,3739 ,742261070 ,36 ,155179600 
2022-08,전라남도,보성군,7239 ,2573767510 ,62 ,26457330 ,2061 ,413982520 ,21 ,84079840 
2022-08,전라남도,화순군,9859 ,3922056120 ,108 ,60433480 ,2574 ,541061790 ,31 ,165503260 
2022-08,전라남도,장흥군,6201 ,2144460640 ,55 ,22324970 ,1707 ,362299040 ,12 ,67866220 
2022-08,전라남도,강진군,6129 ,2239050800 ,47 ,20011970 ,1644 ,349043840 ,11 ,28500950 
2022-08,전라남도,해남군,10899 ,3877269750 ,112 ,69153550 ,3033 ,639597310 ,25 ,130413110 
2022-08,전라남도,영암군,7747 ,2904224490 ,78 ,33900020 ,2092 ,444441860 ,31 ,182054960 
2022-08,전라남도,무안군,9471 ,3583201970 ,130 ,87517350 ,2427 ,526435050 ,29 ,142492870 
2022-08,전라남도,함평군,6065 ,2194596280 ,70 ,24580990 ,1623 ,338078900 ,7 ,68242210 
2022-08,전라남도,영광군,7636 ,2773664590 ,79 ,34194480 ,2080 ,421925550 ,20 ,68688650 
2022-08,전라남도,장성군,7666 ,2971669100 ,63 ,38982950 ,1775 ,351326230 ,25 ,145343290 
2022-08,전라남도,완도군,7524 ,2611064780 ,63 ,26027400 ,2276 ,486083260 ,21 ,59223830 
2022-08,전라남도,진도군,4694 ,1629202810 ,38 ,15940580 ,1428 ,306780190 ,16 ,70447340 
2022-08,전라남도,신안군,7320 ,2639447910 ,51 ,37974730 ,2052 ,433785770 ,19 ,77380230 
2022-08,경상북도,포항시,57550 ,32652728100 ,789 ,436641270 ,11044 ,3115672010 ,184 ,843659320 
2022-08,경상북도,경주시,35420 ,16952058190 ,531 ,240721770 ,6788 ,1644564630 ,117 ,592370340 
2022-08,경상북도,김천시,18551 ,7943521870 ,229 ,171170800 ,3642 ,832092750 ,56 ,349672900 
2022-08,경상북도,안동시,20031 ,8014423740 ,261 ,148008530 ,4648 ,1097368280 ,57 ,221969980 
2022-08,경상북도,구미시,33936 ,17771445960 ,586 ,354586560 ,5927 ,1584308690 ,111 ,549437860 
2022-08,경상북도,영주시,14734 ,5704611370 ,177 ,110871150 ,3098 ,699901250 ,56 ,200470850 
2022-08,경상북도,영천시,16704 ,6855816820 ,198 ,86967700 ,3455 ,742703190 ,52 ,310104470 
2022-08,경상북도,상주시,16522 ,6412694170 ,175 ,87428600 ,4382 ,933069070 ,32 ,189862220 
2022-08,경상북도,문경시,12039 ,4976082480 ,143 ,84034210 ,2946 ,635417090 ,20 ,93629060 
2022-08,경상북도,경산시,28803 ,12890656800 ,378 ,172882770 ,5283 ,1326028590 ,111 ,543400230 
2022-08,경상북도,군위군,5295 ,2133497790 ,44 ,15564230 ,1120 ,239320900 ,14 ,70006670 
2022-08,경상북도,의성군,11465 ,4426007460 ,107 ,55015750 ,3087 ,681685330 ,14 ,63074320 
2022-08,경상북도,청송군,4938 ,2016386260 ,43 ,17500160 ,1180 ,268994380 ,3 ,1801970 
2022-08,경상북도,영양군,3033 ,1174066190 ,27 ,10877420 ,797 ,186219000 ,12 ,36373430 
2022-08,경상북도,영덕군,7055 ,2641240150 ,56 ,24128240 ,1935 ,404562290 ,19 ,45716440 
2022-08,경상북도,청도군,9294 ,3874720310 ,75 ,40630710 ,2193 ,491359980 ,26 ,120263620 
2022-08,경상북도,고령군,5734 ,2271597300 ,72 ,65687940 ,1281 ,284647520 ,24 ,144857010 
2022-08,경상북도,성주군,7978 ,3340111170 ,65 ,38309660 ,1672 ,375944950 ,32 ,201956770 
2022-08,경상북도,칠곡군,12110 ,5742972100 ,171 ,74212250 ,2356 ,617405180 ,64 ,527296380 
2022-08,경상북도,예천군,8677 ,3381608640 ,95 ,36519920 ,2404 ,532005620 ,11 ,46189430 
2022-08,경상북도,봉화군,6214 ,2525781470 ,64 ,24680840 ,1404 ,304523610 ,20 ,119910060 
2022-08,경상북도,울진군,7357 ,3048637460 ,72 ,38040390 ,1893 ,409119720 ,25 ,124438180 
2022-08,경상북도,울릉군,1261 ,542041240 ,9 ,2776850 ,252 ,61393750 ,1 ,4325440 
2022-08,경상남도,창원시,105588 ,58635716260 ,1592 ,861908480 ,17436 ,4995912400 ,346 ,1561520950 
2022-08,경상남도,진주시,33553 ,15186806340 ,555 ,255938370 ,6862 ,1715189550 ,110 ,631713490 
2022-08,경상남도,통영시,13873 ,5888281620 ,216 ,86446920 ,2987 ,732569410 ,45 ,212888800 
2022-08,경상남도,사천시,12497 ,5155624400 ,177 ,69528360 ,2773 ,669664970 ,66 ,354701230 
2022-08,경상남도,김해시,44271 ,22062081110 ,994 ,476473020 ,8431 ,2226224320 ,253 ,1759802670 
2022-08,경상남도,밀양시,17150 ,7528617760 ,174 ,124380440 ,3736 ,844224790 ,47 ,285839500 
2022-08,경상남도,거제시,21287 ,14122325000 ,398 ,294937580 ,4127 ,1238075330 ,89 ,560466550 
2022-08,경상남도,양산시,35275 ,17694837010 ,635 ,332245130 ,6238 ,1692260260 ,155 ,868575700 
2022-08,경상남도,의령군,5281 ,2171789510 ,50 ,19128870 ,1286 ,275077420 ,21 ,83705190 
2022-08,경상남도,함안군,9636 ,4388351460 ,112 ,43923510 ,2132 ,495479120 ,32 ,250000070 
2022-08,경상남도,창녕군,10893 ,4604435230 ,121 ,88295800 ,2445 ,542346630 ,37 ,253994660 
2022-08,경상남도,고성군,8861 ,3639493190 ,116 ,57559540 ,1971 ,437465100 ,26 ,116505670 
2022-08,경상남도,남해군,7860 ,3177718910 ,87 ,60924810 ,2195 ,484001930 ,23 ,110073630 
2022-08,경상남도,하동군,8072 ,3259478230 ,83 ,33230260 ,1911 ,413208540 ,25 ,70061200 
2022-08,경상남도,산청군,6775 ,2799108290 ,60 ,24267220 ,1619 ,344975080 ,10 ,67355840 
2022-08,경상남도,함양군,6958 ,2748106910 ,66 ,26746710 ,1792 ,383494660 ,16 ,82672740 
2022-08,경상남도,거창군,9456 ,3686814730 ,93 ,65056640 ,2490 ,535662440 ,21 ,72508990 
2022-08,경상남도,합천군,8902 ,3548019740 ,80 ,52009650 ,2463 ,526086620 ,9 ,19694900 
